Tanggal (UTC),Jenis,Bujur,Lintang
58:22.0,Intra/Inter Cloud,"136,0351753","-3,279473647"
58:26.0,Positive Cloud to Ground,"135,8709831","-3,271503642"
58:27.0,Intra/Inter Cloud,"135,7676256","-3,344268002"
58:27.0,Negative Cloud to Ground,"136,1165329","-3,304338907"
58:27.0,Negative Cloud to Ground,"136,0760702","-3,346815194"
58:27.0,Negative Cloud to Ground,"135,8019043","-3,335018795"
58:28.0,Negative Cloud to Ground,"136,1558697","-3,290843625"
58:31.0,Intra/Inter Cloud,"135,9055723","-3,272338469"
58:31.0,Negative Cloud to Ground,"135,9384828","-3,278464034"
58:31.0,Intra/Inter Cloud,"135,941968","-3,274112891"
58:34.0,Intra/Inter Cloud,"135,8124692","-3,408960422"
58:34.0,Intra/Inter Cloud,"135,759068","-3,393373686"
58:35.0,Intra/Inter Cloud,"135,4619901","-3,192544252"
58:35.0,Negative Cloud to Ground,"135,4872473","-3,177799875"
58:35.0,Negative Cloud to Ground,"135,5069737","-3,174885599"
58:35.0,Negative Cloud to Ground,"135,5168679","-3,18162475"
58:35.0,Negative Cloud to Ground,"135,4881683","-3,175840485"
58:35.0,Negative Cloud to Ground,"135,5379827","-3,181268371"
58:35.0,Negative Cloud to Ground,"135,8339699","-3,48269055"
58:35.0,Negative Cloud to Ground,"135,8355336","-3,473382551"
58:35.0,Negative Cloud to Ground,"135,8258723","-3,511967843"
58:39.0,Negative Cloud to Ground,"135,9693044","-3,30694088"
58:39.0,Intra/Inter Cloud,"136,0786042","-3,335641535"
58:39.0,Intra/Inter Cloud,"136,0333816","-3,299102084"
58:39.0,Negative Cloud to Ground,"135,7847922","-3,35366583"
58:39.0,Intra/Inter Cloud,"135,9503376","-3,3640211"
58:39.0,Intra/Inter Cloud,"135,9009499","-3,392251356"
58:39.0,Intra/Inter Cloud,"135,8048756","-3,382077974"
58:40.0,Intra/Inter Cloud,"135,9859382","-3,32688938"
58:40.0,Negative Cloud to Ground,"135,5004961","-2,868752384"
58:40.0,Negative Cloud to Ground,"135,4590927","-2,895567479"
58:40.0,Negative Cloud to Ground,"135,4598383","-2,891271062"
58:40.0,Negative Cloud to Ground,"135,4680314","-2,893998676"
58:40.0,Negative Cloud to Ground,"135,4632895","-2,894802834"
58:40.0,Negative Cloud to Ground,"135,3567924","-2,905282214"
58:42.0,Intra/Inter Cloud,"136,0609281","-3,181793028"
58:42.0,Positive Cloud to Ground,"134,4926453","-2,973038287"
58:46.0,Intra/Inter Cloud,"135,7951126","-3,383804486"
58:46.0,Intra/Inter Cloud,"136,0824707","-3,337666509"
58:46.0,Intra/Inter Cloud,"135,8894107","-3,357932891"
58:50.0,Positive Cloud to Ground,"134,7724058","-3,094019011"
58:51.0,Positive Cloud to Ground,"136,094538","-3,212426047"
58:52.0,Positive Cloud to Ground,"135,8166479","-3,382620939"
58:52.0,Intra/Inter Cloud,"135,8392778","-3,438194373"
58:52.0,Intra/Inter Cloud,"135,8768929","-3,366515371"
58:52.0,Intra/Inter Cloud,"135,8807807","-3,344286574"
58:52.0,Intra/Inter Cloud,"135,9169126","-3,390140499"
58:52.0,Intra/Inter Cloud,"135,9926375","-3,238049409"
58:53.0,Intra/Inter Cloud,"135,8712789","-3,29062448"
58:54.0,Intra/Inter Cloud,"135,8552036","-3,447587659"
58:54.0,Positive Cloud to Ground,"135,9598854","-3,419988434"
58:54.0,Intra/Inter Cloud,"135,8941065","-3,425583397"
58:58.0,Intra/Inter Cloud,"135,9141059","-3,409901873"
58:58.0,Intra/Inter Cloud,"136,0596977","-3,376393374"
58:58.0,Intra/Inter Cloud,"135,9681035","-3,374710105"
58:58.0,Positive Cloud to Ground,"135,7749061","-3,360263263"
58:58.0,Intra/Inter Cloud,"135,7761975","-3,391574949"
59:00.0,Intra/Inter Cloud,"136,0454738","-3,563701258"
59:00.0,Negative Cloud to Ground,"136,0041792","-3,576066088"
59:00.0,Negative Cloud to Ground,"135,8813764","-3,509235658"
59:00.0,Intra/Inter Cloud,"136,1585917","-3,290879125"
59:04.0,Intra/Inter Cloud,"136,0852728","-3,232132535"
59:04.0,Intra/Inter Cloud,"135,7942011","-3,38122155"
59:04.0,Intra/Inter Cloud,"136,1468188","-3,329748912"
59:04.0,Negative Cloud to Ground,"136,0452156","-3,310676823"
59:04.0,Intra/Inter Cloud,"135,7703447","-3,306561724"
59:05.0,Negative Cloud to Ground,"135,8074959","-3,354929157"
59:05.0,Intra/Inter Cloud,"135,7785648","-3,355547722"
59:05.0,Intra/Inter Cloud,"135,770905","-3,309914906"
59:06.0,Negative Cloud to Ground,"135,8378155","-3,348403268"
59:08.0,Positive Cloud to Ground,"135,7828831","-3,329401133"
59:09.0,Intra/Inter Cloud,"135,9519702","-3,202557962"
59:10.0,Negative Cloud to Ground,"135,7505077","-3,385562925"
59:17.0,Intra/Inter Cloud,"135,7695453","-3,361443147"
59:17.0,Positive Cloud to Ground,"136,0264664","-3,293561436"
59:17.0,Intra/Inter Cloud,"135,8497971","-3,414263148"
59:17.0,Negative Cloud to Ground,"135,926578","-3,442877943"
59:18.0,Intra/Inter Cloud,"135,8774582","-3,379539145"
59:18.0,Intra/Inter Cloud,"135,7766671","-3,295697573"
59:19.0,Negative Cloud to Ground,"135,9761309","-3,300121997"
59:25.0,Intra/Inter Cloud,"135,8616796","-3,362885774"
59:26.0,Intra/Inter Cloud,"135,8271979","-3,3460448"
59:26.0,Intra/Inter Cloud,"135,7554898","-3,404682678"
59:27.0,Intra/Inter Cloud,"135,9705248","-3,321190967"
59:27.0,Positive Cloud to Ground,"135,8614809","-3,39037111"
59:27.0,Intra/Inter Cloud,"135,7867501","-3,324021708"
59:28.0,Negative Cloud to Ground,"135,8470892","-3,309851328"
59:32.0,Negative Cloud to Ground,"135,8923262","-3,318789281"
59:32.0,Intra/Inter Cloud,"135,7408282","-3,278410264"
59:32.0,Intra/Inter Cloud,"135,8357884","-3,217943929"
59:32.0,Intra/Inter Cloud,"135,8981105","-3,182451177"
59:32.0,Negative Cloud to Ground,"135,7746761","-3,239926438"
59:35.0,Intra/Inter Cloud,"135,4002738","-2,935063367"
59:35.0,Intra/Inter Cloud,"135,4645322","-3,278085225"
59:36.0,Intra/Inter Cloud,"136,0760716","-3,362531173"
59:36.0,Intra/Inter Cloud,"136,0670377","-3,343340106"
59:36.0,Intra/Inter Cloud,"136,0627723","-3,448230253"
59:37.0,Intra/Inter Cloud,"135,9892196","-3,548846751"
59:37.0,Intra/Inter Cloud,"135,869743","-3,504328134"
59:40.0,Intra/Inter Cloud,"135,7561874","-3,346840569"
59:41.0,Intra/Inter Cloud,"135,7884349","-3,353895273"
59:45.0,Intra/Inter Cloud,"136,0718761","-3,280521161"
59:45.0,Intra/Inter Cloud,"135,4843414","-3,238645181"
59:46.0,Negative Cloud to Ground,"135,7648707","-3,298723756"
59:46.0,Intra/Inter Cloud,"135,9243866","-3,297364329"
59:46.0,Intra/Inter Cloud,"135,808578","-3,367697432"
59:46.0,Intra/Inter Cloud,"135,9723668","-3,391494253"
59:46.0,Intra/Inter Cloud,"135,9859125","-3,397510918"
59:46.0,Intra/Inter Cloud,"135,8421708","-3,308962095"
59:47.0,Intra/Inter Cloud,"135,9543115","-3,34764089"
59:49.0,Intra/Inter Cloud,"135,7496708","-3,427289482"
59:52.0,Intra/Inter Cloud,"135,8951632","-3,31193416"
59:54.0,Positive Cloud to Ground,"136,0778516","-3,290669205"
59:55.0,Intra/Inter Cloud,"135,8263964","-3,272442596"
59:55.0,Intra/Inter Cloud,"135,8668725","-3,235134615"
59:58.0,Intra/Inter Cloud,"136,014344","-3,275596995"
59:59.0,Intra/Inter Cloud,"135,8430421","-3,236199765"
59:59.0,Intra/Inter Cloud,"135,8076697","-3,417645695"
59:59.0,Intra/Inter Cloud,"135,8287321","-3,295240523"
00:00.0,Intra/Inter Cloud,"136,0053429","-3,338854331"
00:06.0,Intra/Inter Cloud,"135,8815723","-3,312838403"
00:06.0,Positive Cloud to Ground,"135,9292933","-3,371306831"
00:06.0,Intra/Inter Cloud,"135,9633876","-3,393422118"
00:10.0,Intra/Inter Cloud,"135,794277","-3,417216853"
00:11.0,Intra/Inter Cloud,"135,9956406","-3,401593577"
00:13.0,Negative Cloud to Ground,"135,5158176","-2,881571594"
00:13.0,Negative Cloud to Ground,"135,5215673","-2,88662706"
00:13.0,Negative Cloud to Ground,"135,5257735","-2,881411538"
00:13.0,Negative Cloud to Ground,"135,3292466","-2,91039865"
00:13.0,Negative Cloud to Ground,"135,4658736","-2,885986862"
00:15.0,Intra/Inter Cloud,"135,9255317","-3,308897955"
00:15.0,Intra/Inter Cloud,"136,0927248","-3,387017638"
00:15.0,Positive Cloud to Ground,"136,0029198","-3,391961541"
00:15.0,Intra/Inter Cloud,"136,0168473","-3,544334794"
00:15.0,Intra/Inter Cloud,"135,9302259","-3,437479055"
00:15.0,Intra/Inter Cloud,"135,8010279","-3,348451315"
00:15.0,Intra/Inter Cloud,"135,8782746","-3,407824483"
00:15.0,Intra/Inter Cloud,"135,9175052","-3,309520554"
00:16.0,Intra/Inter Cloud,"135,9749147","-3,473195659"
00:19.0,Intra/Inter Cloud,"135,9900558","-3,147375936"
00:19.0,Intra/Inter Cloud,"136,010006","-3,234232044"
00:19.0,Intra/Inter Cloud,"136,0545592","-3,384219699"
00:20.0,Intra/Inter Cloud,"136,0267076","-3,37577543"
00:22.0,Intra/Inter Cloud,"135,5104584","-3,084774951"
00:22.0,Negative Cloud to Ground,"135,3960487","-3,098817887"
00:23.0,Negative Cloud to Ground,"135,466315","-3,086312674"
00:25.0,Intra/Inter Cloud,"136,049755","-3,214171764"
00:28.0,Negative Cloud to Ground,"136,0069516","-3,307133564"
00:31.0,Intra/Inter Cloud,"135,8488741","-3,330443139"
00:31.0,Intra/Inter Cloud,"136,0330359","-3,261929123"
00:31.0,Intra/Inter Cloud,"135,7329795","-3,378221314"
00:31.0,Negative Cloud to Ground,"135,8299487","-3,328374192"
00:31.0,Intra/Inter Cloud,"135,8704766","-3,357003873"
00:31.0,Intra/Inter Cloud,"135,7760383","-3,333803188"
00:31.0,Negative Cloud to Ground,"135,9352023","-3,23417801"
00:31.0,Intra/Inter Cloud,"135,8700727","-3,238914912"
00:34.0,Positive Cloud to Ground,"136,0297823","-3,306579551"
00:35.0,Positive Cloud to Ground,"135,848273","-3,484750185"
00:36.0,Intra/Inter Cloud,"135,7517286","-3,33256085"
00:39.0,Intra/Inter Cloud,"135,8395371","-3,351303173"
00:39.0,Intra/Inter Cloud,"135,8775856","-3,329852177"
00:39.0,Negative Cloud to Ground,"136,0144075","-3,299266627"
00:39.0,Intra/Inter Cloud,"135,9928597","-3,206820384"
00:40.0,Negative Cloud to Ground,"136,0345105","-3,316576013"
00:40.0,Negative Cloud to Ground,"135,9841568","-3,312177093"
00:40.0,Intra/Inter Cloud,"135,766348","-3,367068951"
00:40.0,Negative Cloud to Ground,"136,0996887","-3,315167704"
00:40.0,Intra/Inter Cloud,"135,7873697","-3,424324544"
00:40.0,Negative Cloud to Ground,"136,0429324","-3,314891669"
00:40.0,Negative Cloud to Ground,"135,9737925","-3,331845056"
00:40.0,Negative Cloud to Ground,"135,8674607","-3,307653669"
00:41.0,Positive Cloud to Ground,"134,711914","-3,011649793"
00:41.0,Intra/Inter Cloud,"135,7580796","-3,335351953"
00:41.0,Intra/Inter Cloud,"135,991175","-3,377741837"
00:41.0,Intra/Inter Cloud,"135,942266","-3,363036818"
00:41.0,Intra/Inter Cloud,"136,0714825","-3,255753382"
00:44.0,Intra/Inter Cloud,"135,949331","-3,491524618"
00:45.0,Intra/Inter Cloud,"135,8083095","-3,354137096"
00:45.0,Intra/Inter Cloud,"135,8046981","-3,329818543"
00:45.0,Intra/Inter Cloud,"135,9522838","-3,321304729"
00:45.0,Intra/Inter Cloud,"135,8653549","-3,408159728"
00:45.0,Intra/Inter Cloud,"135,7566943","-3,390534373"
00:46.0,Positive Cloud to Ground,"135,9905471","-3,316022481"
00:46.0,Intra/Inter Cloud,"136,0088764","-3,371422735"
00:46.0,Intra/Inter Cloud,"135,9472288","-3,387409242"
00:46.0,Intra/Inter Cloud,"135,9491629","-3,292309099"
00:46.0,Intra/Inter Cloud,"135,9146622","-3,344372868"
00:46.0,Intra/Inter Cloud,"135,7861485","-3,326578913"
00:46.0,Intra/Inter Cloud,"135,8053966","-3,331147631"
00:52.0,Intra/Inter Cloud,"135,9045897","-3,289186658"
00:53.0,Intra/Inter Cloud,"135,7774798","-3,269472144"
00:53.0,Intra/Inter Cloud,"135,7786352","-3,32911317"
00:53.0,Intra/Inter Cloud,"136,0033805","-3,244419355"
00:55.0,Intra/Inter Cloud,"135,9470414","-3,218104572"
00:55.0,Intra/Inter Cloud,"135,8683394","-3,438652635"
00:55.0,Intra/Inter Cloud,"135,8242097","-3,416628363"
00:55.0,Positive Cloud to Ground,"135,8575835","-3,368356221"
00:55.0,Intra/Inter Cloud,"135,7665266","-3,32725775"
00:55.0,Intra/Inter Cloud,"136,0617285","-3,251573854"
00:55.0,Intra/Inter Cloud,"135,8956891","-3,280950972"
00:55.0,Intra/Inter Cloud,"135,844456","-3,309156683"
00:56.0,Intra/Inter Cloud,"136,049156","-3,327770875"
00:56.0,Intra/Inter Cloud,"135,9134886","-3,34961535"
00:56.0,Intra/Inter Cloud,"135,9013855","-3,220141637"
01:00.0,Intra/Inter Cloud,"135,9311341","-3,512233424"
01:00.0,Intra/Inter Cloud,"136,0432643","-3,577671446"
01:00.0,Intra/Inter Cloud,"135,8063101","-3,438872112"
01:00.0,Intra/Inter Cloud,"135,8013151","-3,444678281"
01:00.0,Intra/Inter Cloud,"135,9872345","-3,48421777"
01:00.0,Intra/Inter Cloud,"135,7274121","-3,464943594"
01:00.0,Intra/Inter Cloud,"135,9522558","-3,51143379"
01:01.0,Negative Cloud to Ground,"135,8295228","-3,46330767"
01:02.0,Intra/Inter Cloud,"135,5535403","-3,120210962"
01:02.0,Negative Cloud to Ground,"135,5354887","-3,213400129"
01:02.0,Intra/Inter Cloud,"135,5369218","-3,206395267"
01:06.0,Negative Cloud to Ground,"135,7513186","-3,324287654"
01:06.0,Negative Cloud to Ground,"135,9895734","-3,46414099"
01:09.0,Intra/Inter Cloud,"135,8589131","-3,413274981"
01:09.0,Intra/Inter Cloud,"135,7951588","-3,329770952"
01:09.0,Intra/Inter Cloud,"135,9646759","-3,477788365"
01:09.0,Positive Cloud to Ground,"135,8163032","-3,337123607"
01:09.0,Intra/Inter Cloud,"135,9998373","-3,297284185"
01:09.0,Positive Cloud to Ground,"135,925921","-3,277288693"
01:09.0,Intra/Inter Cloud,"135,4870124","-3,223352908"
01:11.0,Intra/Inter Cloud,"134,5243805","-2,963974349"
01:12.0,Intra/Inter Cloud,"135,7515222","-3,317706422"
01:12.0,Intra/Inter Cloud,"135,7056581","-3,356771259"
01:13.0,Intra/Inter Cloud,"135,9328937","-3,389062028"
01:13.0,Positive Cloud to Ground,"136,0505159","-3,235249236"
01:17.0,Intra/Inter Cloud,"135,8086627","-3,316848991"
01:17.0,Intra/Inter Cloud,"135,7722214","-3,306457389"
01:17.0,Intra/Inter Cloud,"135,8740883","-3,257853998"
01:17.0,Intra/Inter Cloud,"135,7696203","-3,29257482"
01:17.0,Negative Cloud to Ground,"135,9219891","-3,250026653"
01:17.0,Intra/Inter Cloud,"135,8642417","-3,314535433"
01:17.0,Intra/Inter Cloud,"135,9403387","-3,22469086"
01:17.0,Intra/Inter Cloud,"135,9418843","-3,240477524"
01:17.0,Intra/Inter Cloud,"135,9639132","-3,203525207"
01:23.0,Positive Cloud to Ground,"135,4980144","-3,116844362"
01:23.0,Negative Cloud to Ground,"135,4910915","-3,133073452"
01:23.0,Negative Cloud to Ground,"135,4776642","-3,133407734"
01:24.0,Intra/Inter Cloud,"135,8814075","-3,310121328"
01:25.0,Intra/Inter Cloud,"135,910805","-3,33771264"
01:25.0,Intra/Inter Cloud,"135,7957405","-3,381227689"
01:25.0,Intra/Inter Cloud,"135,8334969","-3,328538382"
01:26.0,Intra/Inter Cloud,"135,7070339","-3,320119651"
01:26.0,Intra/Inter Cloud,"135,8035259","-3,358218487"
01:26.0,Intra/Inter Cloud,"135,7881971","-3,286102613"
01:26.0,Intra/Inter Cloud,"136,0888543","-3,239805591"
01:26.0,Intra/Inter Cloud,"135,9661988","-3,333460444"
01:26.0,Intra/Inter Cloud,"135,7750326","-3,390583793"
01:28.0,Positive Cloud to Ground,"135,9006016","-3,217355975"
01:29.0,Intra/Inter Cloud,"135,9096208","-3,503942523"
01:31.0,Positive Cloud to Ground,"136,0937366","-3,363501227"
01:31.0,Intra/Inter Cloud,"135,8860882","-3,363975615"
01:31.0,Intra/Inter Cloud,"135,7753288","-3,417407426"
01:31.0,Intra/Inter Cloud,"136,0255281","-3,353747195"
01:36.0,Negative Cloud to Ground,"135,7489111","-3,385495232"
01:36.0,Positive Cloud to Ground,"136,0249512","-3,292031513"
01:36.0,Intra/Inter Cloud,"135,9653414","-3,33988988"
01:36.0,Intra/Inter Cloud,"135,9793344","-3,304669748"
01:36.0,Negative Cloud to Ground,"135,8220267","-3,356749937"
01:36.0,Intra/Inter Cloud,"135,892318","-3,315150608"
01:36.0,Negative Cloud to Ground,"136,0183974","-3,267522302"
01:36.0,Intra/Inter Cloud,"135,945019","-3,423716183"
01:36.0,Intra/Inter Cloud,"136,1080908","-3,258889867"
01:36.0,Intra/Inter Cloud,"135,787043","-3,462367995"
01:36.0,Intra/Inter Cloud,"135,743691","-3,353127162"
01:37.0,Intra/Inter Cloud,"135,8330622","-3,291143892"
01:39.0,Intra/Inter Cloud,"135,6372747","-2,903046252"
01:41.0,Intra/Inter Cloud,"136,0785474","-3,417583783"
01:42.0,Negative Cloud to Ground,"135,7368438","-3,34027472"
01:42.0,Intra/Inter Cloud,"136,0293518","-3,196155225"
01:42.0,Intra/Inter Cloud,"135,9293874","-3,274479577"
01:45.0,Intra/Inter Cloud,"135,9272063","-3,497233559"
01:45.0,Intra/Inter Cloud,"135,9141263","-3,558973599"
01:45.0,Intra/Inter Cloud,"135,9266869","-3,562277213"
01:46.0,Intra/Inter Cloud,"136,0263228","-3,1274138"
01:49.0,Intra/Inter Cloud,"135,8027102","-3,313823582"
01:50.0,Intra/Inter Cloud,"135,8333744","-3,410492351"
01:50.0,Intra/Inter Cloud,"136,1195758","-3,306439566"
01:50.0,Intra/Inter Cloud,"135,8383442","-3,287966378"
01:51.0,Intra/Inter Cloud,"136,0097004","-3,31297973"
01:52.0,Negative Cloud to Ground,"135,4883538","-2,965784759"
01:52.0,Negative Cloud to Ground,"135,4641539","-2,98492225"
01:53.0,Negative Cloud to Ground,"135,4547871","-2,98908327"
01:53.0,Negative Cloud to Ground,"135,514372","-3,005479457"
01:56.0,Intra/Inter Cloud,"136,0631411","-3,235791407"
01:58.0,Negative Cloud to Ground,"135,7756364","-3,500243365"
01:59.0,Intra/Inter Cloud,"135,8145009","-3,296543472"
01:59.0,Intra/Inter Cloud,"135,7954183","-3,392363351"
02:00.0,Positive Cloud to Ground,"135,9762523","-3,35124074"
02:00.0,Intra/Inter Cloud,"135,8667617","-3,428700272"
02:00.0,Intra/Inter Cloud,"135,9792134","-3,332234253"
02:00.0,Positive Cloud to Ground,"135,7841715","-3,448105195"
02:00.0,Intra/Inter Cloud,"135,8675813","-3,304665274"
02:00.0,Intra/Inter Cloud,"135,7667313","-3,344086925"
02:00.0,Intra/Inter Cloud,"135,986245","-3,31648847"
02:00.0,Intra/Inter Cloud,"135,8933022","-3,317610449"
02:01.0,Intra/Inter Cloud,"134,8023331","-3,089401546"
02:05.0,Positive Cloud to Ground,"136,0854925","-3,297879031"
02:08.0,Intra/Inter Cloud,"135,7838694","-3,284242154"
02:08.0,Intra/Inter Cloud,"136,031949","-3,438139729"
02:08.0,Intra/Inter Cloud,"136,0359963","-3,406488174"
02:11.0,Positive Cloud to Ground,"135,5539427","-3,103954193"
02:11.0,Intra/Inter Cloud,"134,6220834","-2,847282118"
02:12.0,Intra/Inter Cloud,"136,040742","-3,546000414"
02:12.0,Intra/Inter Cloud,"136,0185532","-3,203842374"
02:15.0,Intra/Inter Cloud,"135,7845285","-3,367022208"
02:15.0,Intra/Inter Cloud,"135,8505459","-3,246400549"
02:15.0,Positive Cloud to Ground,"136,0411424","-3,222634999"
02:15.0,Intra/Inter Cloud,"135,9264819","-3,335419474"
02:15.0,Intra/Inter Cloud,"135,9882505","-3,105265313"
02:15.0,Intra/Inter Cloud,"135,917748","-3,447777919"
02:15.0,Negative Cloud to Ground,"135,8824872","-3,385458665"
02:15.0,Intra/Inter Cloud,"135,7089653","-3,351000729"
02:15.0,Intra/Inter Cloud,"135,7644552","-3,38350691"
02:15.0,Negative Cloud to Ground,"135,9451517","-3,33404224"
02:15.0,Positive Cloud to Ground,"135,5089488","-3,200417961"
02:18.0,Intra/Inter Cloud,"135,8362058","-3,275647918"
02:23.0,Intra/Inter Cloud,"135,8350562","-3,390231383"
02:23.0,Positive Cloud to Ground,"135,9643299","-3,441091393"
02:23.0,Negative Cloud to Ground,"135,8190409","-3,283245149"
02:23.0,Intra/Inter Cloud,"135,8932055","-3,294722644"
02:25.0,Intra/Inter Cloud,"135,979958","-3,268684906"
02:26.0,Intra/Inter Cloud,"135,4542472","-3,074558576"
02:26.0,Negative Cloud to Ground,"135,4575514","-3,079723982"
02:27.0,Negative Cloud to Ground,"135,4596268","-3,07992882"
02:27.0,Negative Cloud to Ground,"135,3939657","-3,094134714"
02:27.0,Negative Cloud to Ground,"135,4299644","-3,08740445"
02:27.0,Negative Cloud to Ground,"135,5689483","-3,073642882"
02:27.0,Negative Cloud to Ground,"135,4750574","-3,074807917"
02:32.0,Intra/Inter Cloud,"135,856596","-3,423406376"
02:36.0,Intra/Inter Cloud,"135,8353576","-3,353471433"
02:36.0,Positive Cloud to Ground,"135,7391035","-3,387114938"
02:37.0,Intra/Inter Cloud,"135,8139776","-3,360458804"
02:37.0,Intra/Inter Cloud,"136,0349944","-3,340542881"
02:37.0,Intra/Inter Cloud,"136,009724","-3,196998915"
02:37.0,Intra/Inter Cloud,"134,7694259","-3,176340144"
02:37.0,Negative Cloud to Ground,"135,7826876","-3,255677265"
02:37.0,Intra/Inter Cloud,"135,8254785","-3,350416978"
02:37.0,Intra/Inter Cloud,"135,8587455","-3,22133684"
02:37.0,Intra/Inter Cloud,"135,783301","-3,330633929"
02:43.0,Positive Cloud to Ground,"135,8719824","-3,314230737"
02:43.0,Negative Cloud to Ground,"135,7859141","-3,344553109"
02:47.0,Intra/Inter Cloud,"135,4941648","-3,229679562"
02:47.0,Negative Cloud to Ground,"135,5105308","-3,225430969"
02:47.0,Negative Cloud to Ground,"135,4860351","-3,247646751"
02:48.0,Intra/Inter Cloud,"135,7521026","-3,285446128"
02:48.0,Positive Cloud to Ground,"136,1047762","-3,227456843"
